x,y,words
44.944786,28.25309,shoppen
-6.9031787,-16.024424,jersey
28.11264,4.772692,transit
-8.748273,33.3096,satisfy
14.746343,19.549421,journey
-3.8932838,-8.448735,warmly
-5.144599,27.436531,extent
0.46367493,-1.7234496,thankful
-57.30305,-15.939793,comunicarse
-0.10378196,33.041946,squeeze
4.908444,60.506195,boil
9.19694,-4.1954455,eve
-11.965424,11.039759,portion
-2.8236537,7.6207094,today
1.07423,-29.960016,hillary
-40.83506,34.34837,cartier
-40.273117,35.705917,lever
-20.519365,44.588898,fonctionnait
-60.830498,0.34876338,vajilla
-40.02675,-3.888085,terraza
19.680538,36.34798,outdoor
57.461998,-26.251587,beetje
61.50983,-31.21808,aardig
53.10744,-34.394768,wilt
-43.73374,-15.610474,destacar
7.514303,6.1224627,relaxed
-33.158535,-16.343884,agradece
-52.080822,-28.788912,dando
8.56824,-39.605534,nina
-19.647257,-35.584225,lontano
-15.372142,-29.145658,collegato
15.704295,-30.617409,angela
1.3082765,-0.8979933,hesitant
-14.994466,-32.04064,piena
-17.768332,-43.307407,viene
-64.1102,-0.4660404,higiene
-42.80508,0.12477204,cena
8.184213,-41.423927,heather
-61.718525,26.108177,attentionne
-47.928963,38.730034,hyper
-38.36815,39.523315,l'immeuble
-28.99033,-12.768732,reveille
-36.92667,22.131443,blocs
-64.13481,35.986267,rendu
-41.093838,53.129982,deplacements
-34.870544,47.306034,rangements
11.609226,-41.309162,frank
21.618654,10.169375,rarely
-1.9308258,-70.14764,mieszkanie
-1.968047,-70.12173,bardzo
-2.4300795,-69.979294,dobra
3.9152648,-31.446907,martha
11.936294,-10.232683,june
-22.344267,-0.5178316,effectively
9.622369,25.67238,toddler
-18.019855,1.0238435,folder
8.9991665,41.32877,cave
8.467697,6.7654495,nature
13.789672,3.6052864,gowanus
26.366667,-2.2332866,cobble
8.961511,8.695638,taste
9.356744,25.237806,age
8.352407,25.743639,toy
-15.243605,42.01805,news
-12.815822,34.90038,whatsoever
51.70948,20.308956,valentin
12.736533,0.63194555,workshop
53.479298,23.233107,besitzt
10.421804,64.315834,espresso
56.614613,17.325123,schritt
-6.688399,8.996311,ps
56.13642,0.24314913,sache
49.391228,4.8231153,weise
13.855869,-30.296228,deborah
-50.902725,19.174759,deplacement
-50.78877,44.829784,dedans
-63.216614,36.987217,allait
-42.894646,28.53159,profiter
-42.069614,40.61965,passante
-37.025482,48.15852,poubelles
-44.0455,20.87634,traverse
1.9081556,17.381758,prefer
13.583256,-57.782925,deshitaga
14.128061,-56.972813,nozhong
20.19217,-26.454163,lori
-55.89819,29.227625,colocataire
-11.914935,-49.555344,dare
-4.6068463,-7.9087634,smile
7.9861474,59.889133,cooking
-8.763544,48.34715,switch
-1.3886766,6.102155,relative
-7.2847514,51.744934,ridiculously
-17.137505,20.49224,proof
60.80669,-5.738417,superschnell
-16.84065,15.887235,health
4.6980906,52.16997,crumb
-35.963264,-18.568562,busca
3.5286393,-24.889648,karl
38.535946,-65.383644,isseoyo
38.795784,-65.8946,geoyi
39.261856,-65.42146,modeun
40.312534,-62.984688,nyuyog
40.65693,-65.91145,bun
35.498604,-65.697014,gal
39.200745,-65.266396,issgo
39.534145,-64.101425,sugso
37.911854,-64.77093,wici
37.324062,-61.643116,jib
38.144817,-61.753254,maenhaeteun
40.5268,-63.394314,jeoneun
38.90405,-62.883167,baro
-44.195755,-54.354748,manha
38.91971,-64.947105,johasseoyo
41.181675,-64.17248,keun
37.827324,-61.960323,yeogi
38.619118,-67.556564,jinjja
37.126846,-65.076225,geu
37.584827,-66.87908,deo
37.543697,-66.255455,geos
39.535633,-64.131256,gatayo
37.687454,-63.986538,daman
36.867382,-64.3688,jogeum
37.409904,-62.44046,geuraedo
37.587097,-63.93768,jal
38.314224,-62.805897,jihaceol
38.1037,-64.42332,gaggaweoseo
38.10955,-64.85848,johgo
39.528095,-63.729805,isseoseo
38.739746,-64.95809,bangi
38.42351,-64.88702,eomceong
37.52317,-64.41091,hoseuteu
40.29386,-64.28513,goengjanghi
37.002407,-63.836796,hoseuteuga
39.131996,-66.336845,jeonhyeo
37.73871,-66.20311,nyuyoge
37.97866,-65.929955,ddo
3.7291193,4.9068737,wise
1.0595337,32.03356,suited
-19.756773,-4.413025,seamless
-37.828075,22.445984,arret
-36.76922,21.387957,metre
16.846653,-25.442612,evan
-21.936398,8.18279,adress
-37.835163,-20.7045,quieras
-35.383533,-58.174656,otima
-44.086006,-51.671513,localizacao
-44.97001,-51.5319,quadras
-44.549213,-51.94593,acesso
-46.22406,-52.89615,lojas
-40.70824,-61.862656,anfitriao
-40.636543,-59.463005,pessoa
-44.017807,-54.744797,muitas
-44.930424,-58.715187,dicas
-43.975113,-54.941883,cidade
-44.23058,-60.138958,vontade
-41.583443,-56.217903,tivemos
-41.589367,-56.69807,privacidade
-42.535484,-54.282932,tambem
-37.825897,-53.343082,cozinha
-38.01767,-53.6041,banheiro
-38.172993,-53.93069,quarto
-38.716072,-54.13049,possui
-37.38196,-53.538925,roupas
-38.23005,-59.81079,pela
-39.371376,-53.66747,tem
-40.30785,-53.856308,barulho
-41.997227,-51.028778,vizinhanca
-43.32289,-55.299065,pode
-38.849747,-60.47651,seu
9.809551,-29.349693,ingrid
17.202875,-36.70018,kent
7.854219,61.285,leftover
1.3967844,-8.645821,=)
31.24062,-33.22444,casper
-7.436555,-4.2712865,cheerful
6.6383166,-32.12932,joe
-45.410927,-26.197084,indicado
-33.10447,-14.600865,quedo
-48.376568,-22.435308,hubiese
10.0372925,-23.540113,joey
0.82219326,-0.91158044,lucky
-54.93868,-0.9974592,mantenimiento
-46.403606,18.299656,faciles
-47.95838,-34.54139,practico
-22.558317,-34.599575,passa
-17.04495,-35.212185,pieno
11.666139,-31.162361,olga
32.71574,1.9617213,sq
39.24347,-44.240025,detta
39.52719,-45.225834,boende
38.93529,-44.37512,lagenhet
-30.838478,-23.703547,buscas
-40.13599,-6.2213955,diferencia
-51.740463,-25.347536,dimos
-51.852688,3.5722861,gato
-51.77256,3.7273457,perro
-31.420677,-7.6328964,mediante
-60.11524,-10.697373,seguir
-56.05272,-14.187347,espana
-28.514765,-38.12337,minimo
-54.088673,-3.9389818,ejemplo
-58.088352,-13.179877,hacernos
-19.142925,-45.011623,comune
-39.34689,-58.98411,nossa
-39.35929,-58.102036,hospedagem
-39.760246,-59.386112,foi
-36.644913,-56.18903,agradavel
-39.899563,-52.837757,sujo
-41.596558,-55.621723,pois
-38.59047,-52.619038,pia
-42.908527,-59.315815,hospedes
-43.5712,-57.150208,ainda
-38.91446,-57.319878,espaco
-45.638298,-55.150356,quem
-39.486137,-54.504772,estava
-38.70583,-54.138344,banho
-42.454445,-56.76693,mesmo
-41.488262,-53.824417,assim
-40.238632,-57.9747,minha
-59.071964,-8.572469,usando
-40.598175,-54.81152,ter
-3.5381813,28.328121,allergic
0.37873074,3.3218653,recomend
0.8430534,24.205505,slam
-36.59082,-13.338486,entra
-1.3973765,-9.992331,colleague
20.836494,48.77874,infestation
20.567133,48.501442,ant
9.645081,10.516385,balance
14.75635,5.4725986,desirable
60.99589,-10.463855,unfassbar
-10.460556,9.417665,tax
56.231415,-28.014242,stond
-40.367607,58.593273,claires
3.4518814,3.2585342,prefect
-52.02084,-17.412851,irnos
14.252162,53.811604,borrow
8.309197,-14.900681,dawn
23.260506,-28.981731,carl
-29.718864,-12.612437,coucher
17.821985,-27.739103,wes
-42.11618,9.933115,dotado
-25.735775,-19.599396,sal
-35.716457,-19.118488,economica
-19.023539,45.025772,connexion
-32.08795,24.111107,messe
-49.07656,49.916492,laquelle
-52.540955,18.840685,france
-65.95867,40.011894,revenons
-43.664078,40.84335,etroit
-36.18511,40.516556,vitrage
-38.343346,49.127472,sirenes
-47.971348,56.00257,certains
-35.42354,49.38589,couchages
-57.710976,43.63144,veut
-53.757225,50.134106,changement
-10.432566,20.260065,unfriendly
3.342355,54.55465,soak
17.866419,9.473699,bustle
33.93003,4.24718,roosevelt
51.78665,21.172626,innen
1.0757229,51.603786,pee
11.348652,6.4925923,artistic
2.0108328,19.475866,mainly
-24.150122,2.734652,timely
-23.230564,-0.64542735,fashion
7.45936,-25.087482,kalae
-39.914387,-1.8261826,gata
-1.337863,-14.530018,wow
17.896109,9.528625,hustle
4.80439,-29.043379,yolanda
-18.380465,42.974514,continuously
15.751573,-20.443502,danny
-46.767544,-52.8228,proximos
-59.396397,-14.949691,quienes
10.201814,-61.611046,.qu
-60.96753,-8.751126,compra
-50.63236,-4.618442,trabajo
-53.6979,2.0204763,mobiliario
-56.038574,-1.1911441,quiza
13.371436,-19.144823,kat
14.024284,60.090206,candy
-13.836698,-81.83341,chistye
-13.810203,-81.66413,polotentsa
-8.990711,-74.50755,obiazatel'no
-9.309616,-74.1721,srazu
-20.334726,-19.154852,vam
-13.505155,42.913498,projector
1.3956861,-4.1666884,thumb
-5.58961,40.713844,decorate
-15.181831,-39.532223,decisamente
-19.776941,-31.217392,dista
-24.473093,-36.406418,siete
-25.23632,-31.884096,mette
-19.56981,-32.656628,soli
23.342077,-28.374023,yves
21.197327,34.650036,barbecue
18.651817,-3.1033585,citi
-31.24881,35.047062,localisation
-58.950348,46.32997,veulent
11.097558,35.058727,path
-37.378036,49.77882,jeunes
-60.8254,26.255579,sympatique
-54.75547,4.084598,matrimonio
-57.206726,47.341972,redire
-51.863728,19.864113,revanche
-60.55904,-21.643341,quedarme
-12.728652,10.024322,file
18.478167,-26.113977,natalie
55.726112,27.798653,besitzer
-57.397564,-7.5959845,cambiar
-46.023922,19.621998,facilite
-15.818048,-31.573483,residenziale
-48.723175,-34.077473,practica
-40.901413,-6.2728934,cuidad
-37.615246,-1.8275518,eleccion
2.081372,-32.174442,justin
-24.347313,-48.68125,arredato
31.638142,-2.7233737,myrtle
-24.3132,-31.345312,raggiunge
-16.539543,-41.27865,c'e
-15.812221,-39.593094,proprio
-25.12409,-41.297653,volta
-15.3207655,-41.29343,poter
-62.48249,23.022371,arrangeants
-49.835762,29.125729,incroyable
22.954266,-16.399227,janet
-62.404472,22.793152,attentionnes
22.079586,-22.981789,pascal
5.2919245,-19.076664,camille
14.641018,-30.158367,gabriela
40.307236,25.04745,diversen
-51.998753,-18.342398,volvimos
-32.359287,-14.887157,mantiene
-48.423088,-3.1844776,ingreso
8.679487,-20.945427,arlette
20.826769,11.720991,recover
3.7055523,-24.837069,catherine
-66.19036,36.419308,renseigner
-51.58275,21.844503,anglais
-56.89289,33.298195,parle
-59.857323,49.502125,fermes
-51.15297,29.105865,inoubliable
34.302372,-45.87512,skal
34.596016,-45.238686,sted
35.524178,-44.089153,venlig
34.392204,-45.955425,hvor
34.16816,-44.26913,ophold
37.44608,-43.829094,ankomst
35.99006,-45.56368,fantastisk
35.204975,-47.67506,restauranter
-18.15499,23.636324,outdated
-9.661513,-1.6312019,enthusiastic
-17.26467,13.72153,restriction
9.973279,13.958755,lodging
11.054973,43.492626,fold
-9.432164,12.687007,previously
-20.849121,23.158628,profile
6.9635944,-22.386993,barry
23.458872,-26.132694,alison
-2.188209,39.18881,retro
10.899702,-38.077366,allison
-75.63597,-7.281493,agradables
-12.569614,-39.71071,rumoroso
6.2517753,-30.644238,enrique
-36.802517,-3.5746062,onda
-5.2898207,-4.883894,roomate
1.6025499,17.115189,necessarily
-15.98245,-43.89931,bagni
-19.711924,-46.849274,perfettamente
-19.739183,-44.047752,lavatrice
15.588591,-40.504852,ari
57.909695,-30.033464,kon
55.443707,-28.418156,vrij
-69.90781,-12.726518,casas
-46.960327,-8.045842,llegando
5.4424467,-38.639194,freddy
5.522195,-38.54706,bruno
4.3450937,-24.592731,natalia
-47.84294,-1.997446,camino
-59.157715,-11.381153,listo
20.937689,49.306267,exterminator
21.750914,-33.46482,mike
-10.833158,9.704068,cash
8.63388,-24.936934,kim
-5.111944,27.549366,mouth
-37.25825,48.83174,portes
-43.147274,20.092855,amene
16.135458,-32.322685,alessandra
-51.002155,-17.332798,llegaba
-56.21478,42.79355,surement
-37.735134,22.209192,arrets
-40.33865,19.266502,sud
-34.2335,42.10071,bureau
-42.120102,13.166017,desservi
-39.787205,13.081663,entretenu
-28.19648,28.974157,correspondant
-42.94377,49.180958,suffisant
-45.686516,44.798748,notamment
-44.687664,49.55412,ranger
-34.30304,49.160767,spacieuses
-45.79855,32.146816,rafraichissement
-36.74481,37.6959,monter
-39.118908,27.690538,reussite
-13.55235,-3.0428624,accomodating
2.8303766,-1.9837885,magical
19.350088,-25.934977,katie
-21.42448,-49.20812,eccellente
21.968407,14.672423,destination
11.288847,-30.19341,roberto
-74.091354,-17.360262,requerimientos
-61.726414,51.080097,serez
-46.75992,-51.480732,proximo
-68.65528,-15.23754,datos
-40.60933,-22.30768,usamos
26.20245,-7.48116,madison
-46.64931,-19.961912,queriamos
12.165038,-28.374245,lucia
16.70394,-23.95562,ellie
-22.425142,-34.961758,praticamente
24.116638,-2.7018926,botanical
7.139837,-20.30947,nick
-15.380314,45.098373,iphone
-15.524309,-76.31991,tes
-67.5094,-5.830553,chicos
-43.455395,-6.4949646,direccion
-60.37278,-13.348063,movernos
-70.047165,-27.322231,bares
-68.5967,-27.322134,mercados
-58.59161,-19.71318,argentina
0.4669586,12.214667,staying
61.31902,-31.095945,behulpzaam
-44.36372,-36.771545,pintoresco
10.689923,-27.086754,tania
10.111027,-32.668793,joao
-59.552727,2.0712855,temperatura
19.297739,-27.745813,lucas
-53.531536,-9.910153,alguno
-64.53617,-7.553761,oidos
-65.68209,45.59575,habitue
-36.536884,56.465874,alimentaires
-65.44266,30.313913,messages
-48.440754,31.432821,totale
-7.0329695,-76.63797,stoit
-13.860135,-76.49657,oni
-13.210981,-80.1765,komnate
55.039875,-24.318703,gezellig
11.905961,-10.292199,january
-7.9817796,52.34425,steam
-5.7843018,36.59514,homely
19.636929,-42.390564,amy
19.947369,20.816994,doorstep
61.593372,23.489723,oropax
-66.43709,-9.74732,ocasiones
-41.194347,-28.859755,rededor
-43.982082,-31.004438,considerando
-6.1044545,-62.67101,asunto
-8.490435,47.801296,faulty
-7.5959325,-8.913091,greatly
-23.454561,-43.77866,proprietaria
55.1665,-34.217163,aanraden
-61.757195,34.187477,communique
-44.664463,51.915985,reprise
-9.053728,28.707405,hiccup
-14.701986,41.595016,stream
-14.993164,20.949873,false
-53.123676,-25.581152,hospedamos
13.916035,-57.065746,karajin
14.544901,-56.96525,arigatougozaimashita
-18.983728,1.6533285,comprehensive
-52.085186,19.197393,resume
13.879329,18.930407,approx
-3.3005555,29.5727,bear
-10.794869,-74.089645,sosedi
-5.299262,-81.54668,stantsiia
-8.682484,-79.538826,spokoinyi
-12.438145,-73.52094,menia
-35.49636,51.273052,presentes
-5.7539935,36.586304,homey
0.43461245,19.543695,slightly
-41.36992,-60.201435,ele
-41.766495,-51.400517,numa
-42.037247,-51.022263,regiao
-41.428543,-60.622475,nossas
-43.713737,-59.792118,ajudar
-40.71153,-57.65564,ficamos
-36.92038,-58.725685,certeza
-4.609787,24.763123,ghetto
-2.723851,49.95433,weed
-3.170413,49.750244,smoker
55.38028,-24.012823,prachtig
58.44576,-35.129368,mijn
-9.022256,15.240771,occupant
2.2449691,-37.872437,beatriz
12.340621,-67.23061,.jiu
11.462326,-66.18062,.yin
13.368742,-57.39455,obu
14.0387945,-57.192196,niguo
20.97136,-26.372255,lauren
-33.131,29.567766,joliment
1.5206805,57.151955,massage
3.884867,4.632553,unbeatable
5.5634527,21.03735,weary
-4.1831794,20.295017,mindful
9.973156,45.608505,bench
12.733571,-38.488747,martin
-45.140823,29.473192,raisonnable
-6.1831565,57.452324,circulation
9.286451,-36.463806,suzanne
-8.883803,30.971064,drawback
5.733953,15.577332,overprice
9.627567,26.456059,cot
9.717935,26.58804,stroller
5.153448,55.180798,rotten
-3.3492026,36.669983,immaculate
-12.3897085,21.754328,stupid
3.930011,1.3007016,a+
-1.3885438,28.4361,sensitive
21.634823,-33.799503,michael
14.753113,-5.448006,campus
-51.713127,-23.391588,encantado
18.900589,-29.075542,leah
13.5846405,-55.468456,kara
9.880592,-28.003445,jacqueline
24.749557,24.83624,chinese
27.309618,30.316729,walgreens
29.913015,7.267792,lga
2.8042681,26.551483,occasionally
7.1797094,-6.6127563,aunt
-54.33168,-2.72142,debajo
-43.653145,-19.825687,considero
50.47069,2.1758585,hosts
11.845762,-32.41791,jhon
5.2446346,-29.305462,gabriel
-41.80639,-23.90172,dice
62.014694,-0.7167415,grund
31.658314,-2.8494685,gates
16.757868,4.426841,ues
-68.216095,-6.8821983,hoteles
-32.505913,-14.619993,comunico
12.034791,-18.679993,lola
-51.835754,-35.934807,adecuada
5.8760486,62.613213,keurig
8.311371,-11.62296,boston
-48.99822,-30.768778,recomendada
-45.979744,31.792316,atout
9.702109,60.09809,condiment
-66.32131,35.736668,faciliter
24.787289,8.691915,north
6.4439235,51.960865,bleach
46.63777,34.250504,utensilien
54.844147,10.683418,schneller
-1.1627362,-26.644478,franck
19.959286,-31.445974,roman
-42.276863,-22.676638,ofrecen
2.18098,26.820755,horn
-32.41083,-14.536371,preocupo
5.8387017,23.521713,running
-12.382815,3.1699824,itinerary
17.653313,-20.229895,autumn
-1.3166963,26.862522,disrupt
-2.1417136,31.737394,doable
-24.590008,-31.283907,trovano
-25.155933,-43.860916,splendida
-15.436654,-37.56911,bellissimo
-17.277735,-45.20243,assolutamente
21.984844,-4.854524,whitney
79.08229,10.033109,wunscht
-4.0864058,33.298435,sufficient
12.775231,40.756184,bunk
9.974929,24.722584,teenage
6.7246532,18.631292,decently
-4.135101,32.800858,limit
-20.12837,1.736351,unclear
0.014444097,49.195305,musty
24.81986,-62.871567,sai
-15.274269,17.181398,violate
-17.387815,22.40954,neglect
25.726505,34.28042,chain
-3.4521513,-2.600211,comforting
-64.29461,32.345528,regulierement
-43.792603,32.703285,bonheur
-43.710133,26.518473,eloigne
-61.201397,30.162235,quant
-64.36129,30.67071,chacune
-35.37624,-58.13481,boa
-7.1880355,-7.47259,hosting
13.570145,29.706593,delivery
16.439198,-30.681793,rebecca
-4.973346,-1.3562965,social
1.2676282,-7.193602,dear
8.139881,-27.074087,harry
6.5336566,-24.152111,martina
5.949889,-16.65673,elias
29.68773,-22.168213,josh
13.60059,11.388899,native
8.604599,35.006245,doorway
-61.08464,44.252254,certainement
1.482531,30.040794,coz
15.867937,18.018974,closer
-10.558085,28.806988,impact
19.986168,-29.46966,claude
-53.985126,33.070496,heureux
-10.4374895,2.8894002,skill
-43.782413,-0.22375028,lista
15.456444,-31.361006,gregory
-60.71902,-24.74258,regrese
-44.147705,43.99004,manquait
-60.554134,42.417404,prochaine
19.172697,19.518051,closeby
-68.960655,-28.846102,cafeteria
16.213255,-36.524487,ayana
-49.193542,42.788166,ceci
-5.635899,-1.5062717,minded
9.237475,-41.48641,raymond
-56.32388,29.357386,confiance
17.612411,-4.14355,stadium
12.244227,-23.517569,samuel
-11.0394535,15.532058,politely
2.1015673,-14.077827,sooo
-2.7923641,49.9633,marijuana
23.461626,-3.2605743,library
42.21606,-8.327215,sup
33.081993,-26.32684,aleksandra
-20.268509,15.6338215,carefully
18.710691,12.114734,exhausting
6.9725165,25.534098,blast
-7.0270233,38.420433,uncluttered
13.503891,-23.800411,douglas
21.833431,14.681732,attraction
-11.451847,-4.3017645,attentive
26.507183,29.890339,bodega
-50.43957,-5.7407436,aparte
31.523796,-45.248074,inn
-25.31753,-14.516432,mm
5.197442,53.973755,pubic
11.111345,8.26801,beauty
-3.9626474,43.803345,br
-1.7931025,-18.123323,becky
19.076437,36.264038,yard
-18.689777,-51.3772,velocemente
23.937761,-2.7911196,botanic
-26.60822,-38.442257,vivamente
-14.272601,-48.217285,incontrato
-15.827275,-46.797245,messaggi
13.135847,-26.593481,patti
70.127464,17.014154,begegnet
26.726301,-19.358408,yuval
10.567194,-24.145918,elisabeth
17.691647,-25.892982,christina
-38.72252,23.199993,gare
-46.749462,47.168064,acheter
11.29484,-27.753386,jj
-4.1250176,9.62745,yeah
-68.580246,-27.47296,comercio
5.409339,-45.164097,richelle
5.4265146,-45.148537,neil
-48.29674,56.684162,leurs
-54.99286,28.802092,voisine
-47.671265,34.73251,tardif
-52.54645,-33.79825,fantastico
-42.310856,51.199028,enfant
-62.913677,27.093937,soucieux
-21.305368,-42.895466,probabilmente
61.35425,40.61167,stylisch
10.849881,-23.573767,sheena
-69.55316,-16.278666,dandonos
0.14475262,-33.039833,jeanette
-33.01641,-16.487562,escuchan
10.426953,33.398006,complex
-28.172098,28.972403,correspondait
-36.069477,44.737835,poubelle
-31.884153,35.068142,taille
-63.99587,38.28444,apporte
-34.41769,45.727253,couverts
-42.410397,23.074615,descendre
-56.559193,37.38296,restes
10.191898,40.920677,squeaky
14.065986,51.419884,slipper
-5.0419393,24.129028,creepy
7.330561,-10.276935,america
44.225204,35.124977,getranken
8.037975,44.088223,slippery
-11.65669,54.368065,rainy
8.575245,50.334858,quilt
-34.077282,-14.772944,echo
-41.206,-56.48361,tenho
-41.521114,-55.959454,tive
-39.934467,-52.919563,predio
-44.119698,-56.332706,pessoas
-43.20621,-55.173855,aos
-39.899605,-53.770397,quartos
-44.30384,-53.88904,outras
-37.974735,-52.628113,geladeira
-41.896122,-55.2033,pra
-44.187214,-54.04557,muitos
-39.5401,-56.445736,demais
-42.217037,-53.34843,tudo
-12.490352,22.379965,insane
-39.482365,-56.257877,limpeza
7.4397073,17.335304,frill
-8.417451,-0.5389193,informed
-10.028149,20.41364,dislike
-21.40636,30.860971,instant
17.656195,-29.783865,shelley
54.759487,25.177143,untergeschoss
-10.42483,-37.499054,causa
-17.652308,-39.356647,ovunque
-8.008215,-42.52373,rumori
-10.195732,-42.3723,armadio
55.40072,21.675358,hauptsachlich
-44.658203,-6.3733063,maleta
1.1937107,60.42531,belong
-9.129373,14.147679,permission
-37.37985,49.893856,passent
7.2251062,38.737934,doorknob
52.17575,32.37507,spiegel
18.729681,-28.181715,eduardo
12.367597,-20.557377,deanna
-11.969,-49.19779,suggerimenti
-18.341833,-45.24146,spazi
-8.26129,-44.550816,camere
-13.710307,-40.86682,invece
-20.214397,-34.300552,mezz
-17.005634,-43.623375,famiglie
11.966799,-33.851807,gloria
55.57172,4.6493115,tageszeit
-73.94498,-15.037938,supero
15.140758,8.24268,vibrant
11.090755,6.554488,eclectic
23.624043,-24.80826,dikla
-73.88814,-19.511986,inmediatamente
-27.495007,-38.47368,spazio
-20.35747,-29.621334,stazioni
-40.74603,53.216496,dejeuners
-43.718002,35.811546,droit
11.974455,-23.446415,natasha
5.6506686,55.976425,greasy
26.966286,1.0495766,bungalow
-46.859955,3.2645998,puente
15.408328,-26.273985,derek
39.811714,-65.89566,bange
35.914917,-45.176105,tid
-74.69035,-9.482061,interesantes
-38.939495,-14.7680025,ayudan
55.999912,-27.323187,koffie
7.619812,-29.842838,larry
-7.257717,23.92813,insecure
17.503534,-36.755104,nora
18.06444,-37.003872,gonzalo
24.02125,26.147995,french
-15.392421,45.155647,ipad
-17.358717,-76.90502,sootvetstvuet
-11.072146,-75.951775,kuda
-6.1987085,-81.68373,dobrat'sia
-7.316835,-78.78197,vsego
-54.88204,36.571526,vit
16.066015,45.910316,skin
17.060549,-3.6225145,game
-72.21272,-17.909199,inquietud
-51.94137,-27.123434,permitieron
-15.343177,-29.17712,collegata
19.938341,8.931577,haven
-14.405144,-39.581276,secondo
-46.96671,51.437862,clef
-62.145477,43.983364,garde
9.459885,-31.530338,rosa
-51.651234,20.027143,terme
-41.213943,54.76971,reposant
-17.932777,1.0487626,menu
-60.767284,-13.335755,movilizarse
-70.80396,-10.993205,areas
-52.19174,-25.219715,falto
10.347921,-36.876133,brinton
-54.116966,-4.14107,supuesto
27.959984,29.76733,mcdonalds
13.785136,65.432846,fish
14.498914,-1.0593882,cinema
-54.10436,39.335747,parait
-34.946896,42.524807,frigidaire
-37.105804,48.89042,escaliers
-61.363575,46.80149,personnellement
58.70503,31.236954,kakerlaken
16.784014,-35.2588,adrianne
38.266285,-46.95858,tog
39.38597,-44.952515,vara
-42.666664,-9.37005,confianza
11.576604,-24.347698,barbara
13.335488,43.794697,coach
-7.278246,9.565364,difference
-4.831733,47.906487,hazard
-5.898229,56.938423,conditionne
13.900014,-33.86153,charlotta
10.902132,-38.298313,darnell
11.613394,9.964069,background
-2.2806554,39.789234,aesthetic
-18.382626,0.28669116,print
0.56155425,8.055744,majority
5.4384475,29.336296,randomly
-16.389189,24.480528,apparent
-9.4948845,50.73537,adjust
19.317183,5.6894565,picturesque
27.311752,-32.57141,pete
20.469578,-29.47584,ellen
44.584618,34.782455,blumen
-37.697315,-3.2899694,acogida
-51.569874,-10.683701,ello
9.232751,-34.24455,pablo
5.289222,-22.564219,livia
7.493153,-31.384281,dean
-59.825626,35.678635,contacte
-6.498016,-2.67261,genuinely
3.6227899,-17.216576,mate
-2.4759085,-8.956008,def
-53.70494,-22.295237,quedado
-14.328112,-77.267265,komnaty
-6.752857,-81.480316,shagovoi
-7.6947274,-74.709656,budet
13.641391,-27.503042,brady
5.3526607,9.984596,amazingly
-50.78081,30.458153,reve
-55.898045,30.39203,chacun
27.879173,29.649656,mcdonald
5.44638,-41.66422,ame
40.268852,-45.07189,aven
39.08,-45.874065,laget
29.15198,-22.309328,zach
-52.5783,21.204027,restant
-37.02857,39.599434,ventilateur
-40.505894,51.638363,selon
-37.288765,31.3616,possede
-38.92424,-34.717487,retirado
-67.99176,-5.110497,perros
-6.075371,-62.74658,oli
-6.059786,-62.67779,mutta
-6.0973964,-62.712826,erittain
-6.0932817,-62.65781,siisti
-6.092393,-63.06345,ei
-6.080312,-62.69222,hyvin
-40.582592,-54.782562,muita
-63.03158,-11.128927,aquellos
-70.518684,-11.110161,instalaciones
-8.53051,-7.515577,thoughtfulness
1.1594586,-6.7777205,someday
-1.0207201,23.357698,curse
24.50021,26.742,vegan
-37.64262,-56.14984,esse
27.924402,30.045465,target
-10.026559,27.177364,upsetting
-7.7510967,21.91615,unsure
24.734299,1.1854209,brewery
4.787028,1.8955857,exceptional
15.646669,-32.771072,pierre
19.471647,-42.268467,ruth
-71.52161,-24.201942,seguros
23.156326,31.662775,eating
13.815115,65.47341,meat
23.076738,27.787743,healthy
9.602207,60.324768,pepper
-41.88688,52.925568,echanges
-51.843475,42.378098,parti
11.935882,9.854713,cultural
-13.150476,-37.06784,necessari
-15.265362,-33.721138,punti
10.144087,55.406612,washcloth
11.396852,30.332386,locksmith
-12.627161,20.06332,disrespect
17.194672,-23.507313,judy
-44.60367,31.785856,havre
-44.5369,31.809584,paix
-42.04481,-8.891528,independencia
44.06641,15.909155,grun
-8.65071,54.90588,powerful
31.02691,-0.13079967,junction
-7.516503,7.1221504,remark
14.281373,-58.14145,karimashita
26.170124,-31.230724,manuel
-37.569687,42.0717,vis
-47.69385,29.76698,americaine
-46.50051,41.565407,toutefois
-30.506075,-14.643025,trouvent
20.76721,-2.0010579,theatre
20.676075,-42.414673,georges
22.191734,-26.494019,loli
41.673504,37.775917,toast
15.145128,-25.685562,trevor
4.2679076,-22.930689,monique
-11.28909,-78.594604,sama
1.0249387,45.63391,graffiti
-31.792284,43.628258,casserole
-57.7889,43.660393,souhaite
-58.05609,-35.55755,responsable
-12.296171,34.97971,slight
19.251183,-32.116013,cheryl
-9.393332,-72.16966,pomoshch
-4.7745275,-69.393295,byl
-7.398323,-78.52641,vpolne
-15.413838,-75.81119,polu
-12.798443,-74.91579,voobshche
-7.617207,-72.7428,otvechaet
20.811203,9.300294,setting
-2.8538175,7.4075103,goodbye
8.006729,30.210146,gain
-38.202747,37.88938,courant
-40.43907,57.289436,renseignements
-56.920105,37.797848,loge
15.456135,-30.760328,erica
-69.86063,-12.065499,vistas
-60.642624,27.096643,souriante
17.19413,-36.737827,jc
